,0,1,2,3,4,5
1162267,4,1979575049,Sun May 31 03:38:15 PDT 2009,NO_QUERY,jayster_x,going shopping. 
280025,0,1991946525,Mon Jun 01 07:56:29 PDT 2009,NO_QUERY,dokijack,"I have been ultimatum'd. If I don't get a job soon, the parentals are coming to take me home. "
748257,0,2284236092,Mon Jun 22 13:38:04 PDT 2009,NO_QUERY,xMikaelaax,"Today is the last day of school...I was looking back at stuff from this year, and started crying...I hate this! I wanna stay in 6th grade "
348238,0,2016712545,Wed Jun 03 07:14:17 PDT 2009,NO_QUERY,MsMusiclover,Wow..so I can't drink for 9 months?! 
1011957,4,1881157947,Fri May 22 03:47:35 PDT 2009,NO_QUERY,Krystoph422,Make that TWO of my kids who have never flown. It's actually kinda cute 
1209353,4,1988926807,Sun May 31 23:47:37 PDT 2009,NO_QUERY,HAINICKHAI,"@BNDawson88 i'm sorry you think that, but i'm not a selfish bastard.  you're a disrespectful bitch."
1418112,4,2057726450,Sat Jun 06 13:32:50 PDT 2009,NO_QUERY,vitaminjeff,@sarahollywood Molly &lt;3. 
56236,0,1685340662,Sat May 02 23:58:52 PDT 2009,NO_QUERY,bran_di,@87britbrat so do I 
578752,0,2213221663,Wed Jun 17 15:05:21 PDT 2009,NO_QUERY,leddy2286,Opening an image on tweetdeck takes hideously long 
810434,4,1469761044,Tue Apr 07 07:20:29 PDT 2009,NO_QUERY,valderys,And apparently the phone thing worked - since am now back on pc and can see it!  Woo!  This is my exciting life 
72753,0,1694321517,Mon May 04 02:05:22 PDT 2009,NO_QUERY,joe_dunys,What to do with a bank holiday Monday? Olly's hen do at mine so getting kicked out about 6 
632588,0,2232721177,Thu Jun 18 20:18:02 PDT 2009,NO_QUERY,cutesnow,My mom's mad  am I grounded??
1159382,4,1979343271,Sun May 31 02:38:18 PDT 2009,NO_QUERY,Applecored,@LindseytheFirst it is  how are you hunny 
1584159,4,2190524479,Tue Jun 16 02:58:52 PDT 2009,NO_QUERY,natneagle,ok I'm going to try @MakeupMel easy sexy smokey look this am  wish me luck
959860,4,1826178331,Sun May 17 07:52:50 PDT 2009,NO_QUERY,haileyjayne,"Wot A Rubbish Weekend, Deffo Not Staying In Next Weekend..Make Up 4 This Wkend Lol. Sunny Days Are Good Days  xxx"
1196823,4,1984864640,Sun May 31 15:57:48 PDT 2009,NO_QUERY,anna_se7en,Designing tattoos for friends. This may take a while. 
1591257,4,2191532596,Tue Jun 16 05:28:23 PDT 2009,NO_QUERY,AProudArmyMom,@pollypreggers  Did @colebarnes get in the closet with the Matthew and the kitty?? 
1160296,4,1979417824,Sun May 31 02:57:50 PDT 2009,NO_QUERY,jmarkybb,"@ZoeLEarp Morning Sweetheart, how are you today? Crackin weather "
1409030,4,2055799917,Sat Jun 06 09:58:46 PDT 2009,NO_QUERY,chantellmarie,@DarnellWright nada  just bummin it for a bit
1378949,4,2052073173,Fri Jun 05 23:34:55 PDT 2009,NO_QUERY,cobaltss09,Went in the heated pool   took a shower  about to sleep now   night twitter    6 girls in 45 mins lmfao   we pimpin  lol
952172,4,1824391812,Sun May 17 01:10:58 PDT 2009,NO_QUERY,jesster24,"@midnightfeline lol. when B occurs, A generally follows up. "
789622,0,2325435606,Thu Jun 25 05:26:44 PDT 2009,NO_QUERY,MalaysiaMcFly,I miss Busted.  @amalinaaa ha seriously? Diorang semua babi hahaha
1070373,4,1966114647,Fri May 29 17:09:05 PDT 2009,NO_QUERY,DeltaDiva88,man I &lt;3 Sweet Tea!! 
1278277,4,2001413342,Tue Jun 02 00:48:14 PDT 2009,NO_QUERY,zandraisabelle,@L_du_Coudray Yeah crying is beautiful. Especially when it comes to guys! 
444059,0,2067732264,Sun Jun 07 12:51:45 PDT 2009,NO_QUERY,jaimekrumins,"@shawnfacekillah i try to be positive!  alas, i seem to be breaking all my very expensive electronic possessions "
845656,4,1564266088,Mon Apr 20 02:37:57 PDT 2009,NO_QUERY,clocsen,"@AnnHawkins  Sorry Ann, I've lost the thread. But, if I gave it then of course it is, whatever it was "
382322,0,2052967468,Sat Jun 06 02:44:31 PDT 2009,NO_QUERY,ohthedotty,"@JadeQDean yes, there are. It's really maddening - the online writing world just keeps shrinking. Aw, I'm sorry to hear that  on FP?"
1518786,4,2176000599,Mon Jun 15 02:37:25 PDT 2009,NO_QUERY,emfeha,"Famous rockstars, college days  http://tinyurl.com/l3222k"
821371,4,1554016615,Sat Apr 18 15:50:23 PDT 2009,NO_QUERY,andrewghayes,@travolution *shakes head* It seems Ryanair just can't stay out of the headlines  http://tinyurl.com/c4mwqd
589634,0,2217057254,Wed Jun 17 20:19:59 PDT 2009,NO_QUERY,jfuredy,Why did I buy that for her?  Now she won't have time to talk to me for . . . weeks!    What was I thinking?!?
1284728,4,2002073367,Tue Jun 02 03:03:11 PDT 2009,NO_QUERY,LaughingWolf,"@deltab5 Have top get a kid to give out candy, which gets them lined up, or throw some soccer balls down the street to draw them off.  "
178172,0,1965903730,Fri May 29 16:45:27 PDT 2009,NO_QUERY,beckyhope,@Rosellyanna lol i know  and haha..did you fall asleep?? or just get bored of shaun :p joke
831888,4,1557511701,Sun Apr 19 04:33:28 PDT 2009,NO_QUERY,Tas_E,"@delustre Yeah, her and Jarrodd are going together. She was wondering about staying at the flat so they can save a bit of money...? "
80882,0,1752501848,Sat May 09 22:06:07 PDT 2009,NO_QUERY,CamBearPig,"today was a dud, i'll make sure next time that i ACTUALLY go to prom, but to bad it won't ever happen again "
933857,4,1792117731,Wed May 13 22:10:16 PDT 2009,NO_QUERY,raelee,@filmtx Checked. Am exhausted now but will reply to ya in the morning. 
429187,0,2064078409,Sun Jun 07 05:08:55 PDT 2009,NO_QUERY,CrunchBytes,Beeb not showing in car footage on iplayer.  RB stuck behind a Kers car. #F1
18991,0,1556741993,Sun Apr 19 00:07:46 PDT 2009,NO_QUERY,XxSamanthaxX37,nothing at all 
1594873,4,2192248626,Tue Jun 16 06:44:49 PDT 2009,NO_QUERY,nybblerj,"you are beautiful in your own way.. that special beauty is your gift to life, so give freely and enjoy each precious day.. awwwww.. lol.. "
888558,4,1687337952,Sun May 03 08:25:45 PDT 2009,NO_QUERY,iysis78,@cooloutrageous all the blessings have a gracious time in the house of god and im lookin forward to seeing some pics  
739581,0,2265766570,Sun Jun 21 07:16:02 PDT 2009,NO_QUERY,rebberocks,"@RightHereWithMe haha yeah, i wanna go to Mallorca, but I havent got enough money  the flight is expensive &gt;.&lt;"
899687,4,1693895199,Mon May 04 00:12:10 PDT 2009,NO_QUERY,bL0ve88,I love waking UP nd finding lil notes nd emails from my mom juss to say she loves me..  shi makes me feel good!
1256383,4,1997480573,Mon Jun 01 16:55:34 PDT 2009,NO_QUERY,AmyJustine,@SKILLETfan01 hahaha you crack me up! 
171773,0,1963347404,Fri May 29 12:35:11 PDT 2009,NO_QUERY,CindyCabala,@LeighanneReena Gosh...who's doing this??? So bad...  Baylee is a blessed child...these people don't know what to do... Kisses
729954,0,2263437679,Sun Jun 21 00:48:46 PDT 2009,NO_QUERY,lemi_dovato,I feel really sick right now....I'm freezing and achey and just don't feel too terribly good 
1569920,4,2188488423,Mon Jun 15 21:59:37 PDT 2009,NO_QUERY,vivelaLOVE,"finished work and now getting ready to go out . watching year one with the bf, and then who knowsss. i love summer  ."
875692,4,1680846937,Sat May 02 12:37:58 PDT 2009,NO_QUERY,rihani,@geekintehpink thanks hon!  Figured I needed to swap teams to one still playing. lol
215274,0,1975431023,Sat May 30 15:08:31 PDT 2009,NO_QUERY,tf5_bassist,"Man, today's boring. "
26368,0,1558725901,Sun Apr 19 09:13:33 PDT 2009,NO_QUERY,Lab10179,just got up like an hour ago. now i have to do home work  can you say boring....
1505910,4,2072463535,Sun Jun 07 21:04:28 PDT 2009,NO_QUERY,mariamilkyway,"i'm in izmir, turkey "
1398405,4,2054097432,Sat Jun 06 06:33:00 PDT 2009,NO_QUERY,MagicMileyCyrus,"@demixselenalove They can come from ANTartica, or the pANTry, or your underpANTS or even chocolANT biscuits! lol "
1495557,4,2069955512,Sun Jun 07 16:50:20 PDT 2009,NO_QUERY,queenalandydy,@chelseaheather I love that hairspray song  hahaha reminds me of maddy
1114594,4,1972807116,Sat May 30 09:55:31 PDT 2009,NO_QUERY,swhitef4d,"@ptero27 But how cool is it to not only be the apple of someone's eye, but to reflect that apple back at them "
1443712,4,2062160394,Sat Jun 06 22:29:14 PDT 2009,NO_QUERY,annanyni,"@realsophiabush OMIGOSH Sophia! You're an amazing actress, as well as an amazing person! I rly look up to you! "
1000381,4,1879986336,Thu May 21 23:44:41 PDT 2009,NO_QUERY,asnallar,"@jimmietryon I see  Thanks, Jimmie! I might try it when I get home. Although I don't have other twitter-like accounts to integrate hehe "
818008,4,1551941310,Sat Apr 18 10:22:17 PDT 2009,NO_QUERY,LisaAngeline,Sleeping in feels so good!!! Ahhhhhhh..... Good morning everyone 
1380289,4,2052227592,Sat Jun 06 00:02:55 PDT 2009,NO_QUERY,StellaHudgens13,"@TeamCelebs Hey, Im the real Stella Hudgens. Yup  Its really me. Oh yeah, one more thing, nessa and zac dont twitter  Thanks!!"
1590461,4,2191403474,Tue Jun 16 05:12:07 PDT 2009,NO_QUERY,clubgq,Richie Hawtin - live at Maida Vale (Fuckin FITHY!!!)  YAY!!!
1375788,4,2051644452,Fri Jun 05 22:28:28 PDT 2009,NO_QUERY,patcarillo,The party is over. Now I can rest. 
128167,0,1834860786,Mon May 18 04:26:13 PDT 2009,NO_QUERY,Shikaboom,@rossmills sadly no  it doesn't even look feline!
1196271,4,1984764788,Sun May 31 15:45:47 PDT 2009,NO_QUERY,Sunkissed876,@shaunarawrr_x http://twitpic.com/6d7r7 - OMG! u guys are tooo kool 
168622,0,1962234541,Fri May 29 10:43:56 PDT 2009,NO_QUERY,clomo93,@mattydavidson noo  i only started 4th season on wednesday but im on ep11 (Y)
339088,0,2014569556,Wed Jun 03 01:58:28 PDT 2009,NO_QUERY,rjmcewan,@speak2kate Appreciate the sun! Its the 3rd day of winter for me - no sun to be seen 
1598752,4,2193255848,Tue Jun 16 08:12:31 PDT 2009,NO_QUERY,lillisauntie,"@mgregoryw no, haven't gotten a hold of margie, still need to do that. Got twitterberry on new phone "
1000401,4,1879993228,Thu May 21 23:45:56 PDT 2009,NO_QUERY,Glittergirl18,Ugh not feeling well going to bed nigggggggggghhhhhhhhhhhht!!!!!!!!!! 
1464546,4,2064250462,Sun Jun 07 05:43:00 PDT 2009,NO_QUERY,pweencesz,is HOME  http://plurk.com/p/z2whg
164366,0,1960337145,Fri May 29 07:48:16 PDT 2009,NO_QUERY,tsand,"@dmolsen Gain an instant follower, just use the #tits tag in a tweet. WTF? Lesson learned, Summer of Todd to get a new *official* tag. "
1137998,4,1976800933,Sat May 30 19:06:38 PDT 2009,NO_QUERY,dejanaykeyera,We were never meant to be we just happened 
1287229,4,2002340000,Tue Jun 02 03:55:33 PDT 2009,NO_QUERY,TheyKnowIt,@rampantheart try to bing for videos 
630151,0,2231895286,Thu Jun 18 19:10:22 PDT 2009,NO_QUERY,natalienettles,heartbroken / confused / pissed off. 
338890,0,2014529934,Wed Jun 03 01:50:31 PDT 2009,NO_QUERY,cyclist101,just knew my champ didn't win 
1552452,4,2184392840,Mon Jun 15 15:50:38 PDT 2009,NO_QUERY,fatsam33,@reemerband Wounded that you did a blogtv without me... Hope you had fun ringing Rib and Leah! 
1572267,4,2188910285,Mon Jun 15 22:49:27 PDT 2009,NO_QUERY,marlene2112,"&quot;Oh, and what could have been And then the guns rang one last shot And it felt like a bullet in her heart&quot; - Carrie night!  love her songs"
1061829,4,1963910180,Fri May 29 13:26:09 PDT 2009,NO_QUERY,jausm,medsurge exam done. only the psych exam + the rest of my clinical homework for the week stand between me and a free weekend 
963102,4,1827412083,Sun May 17 10:39:22 PDT 2009,NO_QUERY,Karen230683,@racheltp aaaaw good love and thanks  x
890219,4,1687972209,Sun May 03 10:02:14 PDT 2009,NO_QUERY,Tohreee,got back from Essex and I now know the difference between a &quot;perv&quot; and a &quot;pedo&quot; 
342087,0,2015184185,Wed Jun 03 03:57:17 PDT 2009,NO_QUERY,penguin_wawa,feels like eating dim sum but i am all alone cant finish all 
356442,0,2044280602,Fri Jun 05 09:07:45 PDT 2009,NO_QUERY,helloimjoanne,i am actually dying i reckon  sly
1187878,4,1983239825,Sun May 31 12:46:32 PDT 2009,NO_QUERY,edwinv,@Brandice  Thanks for the donation!  &lt;3  
437320,0,2065887793,Sun Jun 07 09:29:12 PDT 2009,NO_QUERY,C20182,@Dominic_Lopez my phone is jacked up I need a new batt I think do I haven't really been using it much only w/ plug 
1312886,4,2013709016,Tue Jun 02 23:21:50 PDT 2009,NO_QUERY,wisnuu,"please ,follow my Twitter : http://twitter.com/wisnuu .thanks "
957582,4,1825506190,Sun May 17 05:56:36 PDT 2009,NO_QUERY,xanderhead55,"Thanks for the awesome night, Beth and Victor (et. al.)!  You guys rocked my world!"
1497678,4,2070427185,Sun Jun 07 17:40:28 PDT 2009,NO_QUERY,WVannieMU,@wabisabi I visited North Myrtle for the first time ever in April. Lots of putt-putt! And pancake houses 
742222,0,2266485161,Sun Jun 21 08:35:22 PDT 2009,NO_QUERY,krybabee,@PaulinaGretzky sorry P... no harm meant! 
230573,0,1978768883,Sun May 31 00:24:16 PDT 2009,NO_QUERY,Sidney96,"School tomorrow    It doesn't feel right without my lucky &lt;3   Unlike nadine, I have finshed my dt homework  good luck      8)"
1534484,4,2178765269,Mon Jun 15 08:10:27 PDT 2009,NO_QUERY,xneqrita,Gooood Morninggg T world 
1426642,4,2059251558,Sat Jun 06 16:33:14 PDT 2009,NO_QUERY,EvynnisSkeletal,@akaidiothives Your tweets are such a rarity that they are always a pleasure 
78181,0,1751215258,Sat May 09 18:56:02 PDT 2009,NO_QUERY,MEAspencer,"@JustinMGaston Did miley dump you  awh,so sad NO ONE CARES! you douche,your an old man gramps! leave miley to be with NICK! NILEY&lt;3"
1490597,4,2068910139,Sun Jun 07 14:55:29 PDT 2009,NO_QUERY,zebslc,@zebedeejane am on call as required... 
1595664,4,2192424317,Tue Jun 16 07:01:04 PDT 2009,NO_QUERY,melzameljong,"@pay_tricia hmm,cari aja di google search : &quot;free download twitterberry&quot; ato enggak pake app yang ada di BB nya "
659758,0,2242264013,Fri Jun 19 11:58:37 PDT 2009,NO_QUERY,littleladycakes,Day is turning sour.  I know what will cheer me up. Anyone doing a #giveaway? Spam me!!!
1530234,4,2177740598,Mon Jun 15 06:37:28 PDT 2009,NO_QUERY,ridz84,i'm finally on a phone where I can use BAK2u software. 
510680,0,2189712377,Tue Jun 16 00:42:50 PDT 2009,NO_QUERY,maddisondesigns,@endlessblush Not yet.   It's currently in development http://www.google.com/chrome/intl/en/mac.html
883601,4,1686155405,Sun May 03 04:03:11 PDT 2009,NO_QUERY,Lastoadri,@NanNanista @ng_noah @Ramiii @gr33ndata @autobees it went on nicely.. thank you guys  she was a friendly person..
1146842,4,1977986009,Sat May 30 22:09:44 PDT 2009,NO_QUERY,shannonmnorman,@MaddyFatty haha. I'm only watching one episode.  I promise!
646829,0,2236606225,Fri Jun 19 04:07:05 PDT 2009,NO_QUERY,Gamio,I need a lazy day 
1453641,4,2063252720,Sun Jun 07 01:55:55 PDT 2009,NO_QUERY,Sunshineliron,"@youmakemehappy2 Thanks, sweetie! Will miss all of you guys, but will try to tweet and twitpic as much as possible from there too "
840993,4,1559939313,Sun Apr 19 12:26:09 PDT 2009,NO_QUERY,PaulCourtneyNI,@emma140 Its great (Y) 
1072480,4,1966578256,Fri May 29 18:01:25 PDT 2009,NO_QUERY,peaceandlove19,gets to see my babies tonight 
1599855,4,2193552582,Tue Jun 16 08:36:47 PDT 2009,NO_QUERY,mattownsyoface,i'm following 69 people. ;D how many people are YOU following? 
1051640,4,1961196272,Fri May 29 09:07:46 PDT 2009,NO_QUERY,McJuniors,@daisyrjordan daisy! we are mcjuniors and we promote and support mcfly in a wierd way  would you liek to join your aunty sam and follow?X
687487,0,2251287747,Sat Jun 20 03:01:26 PDT 2009,NO_QUERY,preeti_taterway,@twishmay Bad..Delhi's burnin'..jus not possible to go out  uaaaaannnnnnnn
5930,0,1469238321,Tue Apr 07 05:43:12 PDT 2009,NO_QUERY,Artigrius,Buttload of work....i wish people hated cars more 
1242815,4,1994316897,Mon Jun 01 11:45:00 PDT 2009,NO_QUERY,lisafrench79,@impatienke we should write a letter and boycott allergies...lol 
832738,4,1557634710,Sun Apr 19 05:14:27 PDT 2009,NO_QUERY,wauks,"is in Bo's Coffee, Katipunan, blogging at www.newmedia.com.ph  http://plurk.com/p/ozg7e"
396371,0,2056347054,Sat Jun 06 10:58:51 PDT 2009,NO_QUERY,Karteezey,"Nah, have music videos to finish "
315694,0,2002247103,Tue Jun 02 03:37:53 PDT 2009,NO_QUERY,kimbarweee,cerv cancer jab today  i hope i don't like pass out.
900824,4,1694110764,Mon May 04 01:07:58 PDT 2009,NO_QUERY,midoo0,nice weather today in Alex   
1550674,4,2183846095,Mon Jun 15 15:03:54 PDT 2009,NO_QUERY,caradae,"Gotta love it when there alot of hot, sexy ass in a movie.... woohoo nude Hugh Jackman "
1529051,4,2177501909,Mon Jun 15 06:13:08 PDT 2009,NO_QUERY,daMUSICgirl,"@saabmagalona your 20 yrs old, hmm. you look younger.. i thought your just 16-17.. "
1570297,4,2188562833,Mon Jun 15 22:07:41 PDT 2009,NO_QUERY,amesstobemade,I'm addicted to Farm Town. Thanks Lisa. (Antonio's mom) 
180858,0,1966659783,Fri May 29 18:10:01 PDT 2009,NO_QUERY,dwcalderwood,Red bank is bfp  party?
1160555,4,1979436955,Sun May 31 03:02:29 PDT 2009,NO_QUERY,larelle,"@Icklesal I'm not normally on in the evenings, so I read through tweets in the morning, hence my morning replies to your tweets sometimes "
1302328,4,2008205009,Tue Jun 02 13:46:47 PDT 2009,NO_QUERY,gypsygrl1982,You know what? I love my name 
1381091,4,2052314412,Sat Jun 06 00:19:11 PDT 2009,NO_QUERY,thespianduckie,"@cookiemonster82 lol., It's actually 2am here where I am "
658486,0,2241540794,Fri Jun 19 11:04:34 PDT 2009,NO_QUERY,dtaneja,"The good cook returns. My room is cleaned, bedsheets are changed and the weather turns nice - All this when I am I leaving "
1259661,4,1998161521,Mon Jun 01 18:05:38 PDT 2009,NO_QUERY,alicija,ooh la la William Moseley &lt;3  im ok
1194518,4,1984464795,Sun May 31 15:09:35 PDT 2009,NO_QUERY,CharPrincessa,@ilovemytroops I'll be back in MD Tuesday night. Then I'll be on leave again... but road tripping. 
1364656,4,2049818422,Fri Jun 05 17:33:17 PDT 2009,NO_QUERY,chriswinfield,"@Britopian yes, yes u do "
916489,4,1753313382,Sun May 10 01:02:23 PDT 2009,NO_QUERY,ListenKnowDream,I had fun at Daisy's Mexican Fiesta . 
1340110,4,2018976303,Wed Jun 03 10:48:25 PDT 2009,NO_QUERY,busybeeblogger,@rPulse lol... fabulous.   I am full of pointless info 
986952,4,1834616008,Mon May 18 03:36:30 PDT 2009,NO_QUERY,croaks,@annabel_x Good Luck 
945281,4,1796856166,Thu May 14 10:09:00 PDT 2009,NO_QUERY,dcolanduno,@CarrieP txt and test might be friends. 
615177,0,2226181707,Thu Jun 18 11:38:05 PDT 2009,NO_QUERY,BeeMichelle,Ran out of oil  dry hair day
317492,0,2002624868,Tue Jun 02 04:44:32 PDT 2009,NO_QUERY,GregAJenkins,A day in watching films for me. nice day outside but my hay fever is keepong me confined to my room 
488157,0,2182478615,Mon Jun 15 13:13:26 PDT 2009,NO_QUERY,kyhartje,Blah feeling today.  hopefully that improves.
1144294,4,1977594239,Sat May 30 21:17:20 PDT 2009,NO_QUERY,Mrs_NickJ07,"@SunshineeMe hmmmm, okay so then when will you be able to get the money?? "
730829,0,2263672058,Sun Jun 21 01:28:29 PDT 2009,NO_QUERY,brookehaskins,@matt_is yeah but ice cream makes me fat 
716022,0,2259585072,Sat Jun 20 17:49:49 PDT 2009,NO_QUERY,benny559,JUST HOME HOME FROM (IN N OUT) PLAYN PS3 XD GT MAD N BROKE MY COOL FONE 
1220896,4,1990100588,Mon Jun 01 03:52:54 PDT 2009,NO_QUERY,AngelaCato,"Good morning twitterverse! Going to work, BBL!  Have a great day, everyone!"
393996,0,2055531613,Sat Jun 06 09:29:21 PDT 2009,NO_QUERY,emmmmaa,On the train siting on my own 
1337120,4,2017466823,Wed Jun 03 08:26:18 PDT 2009,NO_QUERY,Cassie_Torrez,Just heard about miley cyrus's tour with metro station! I hope they come to my city 
